agent_id;dh_id;agent_name;msisdn;status;created_at;updated_at;hub_manager_id
BD10520000_01;88197ddf-b1c8-4c03-9558-425a5c5a026c;Sylhet Trading Agency - Unit 3_Agent01;1709715579;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10520000_02;88197ddf-b1c8-4c03-9558-425a5c5a026c;Sylhet Trading Agency - Unit 3_Agent02;1709715589;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10537887_01;8b201e7b-3c3d-44db-9fd1-a42b7da536b8;M/S Srabon Telecom_Agent01;1709716140;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10537887_02;8b201e7b-3c3d-44db-9fd1-a42b7da536b8;M/S Srabon Telecom_Agent02;1709716150;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10642889_01;130957fa-0c46-4753-97f5-4f714fd5321f;M/S Fillbird Telecom_Agent01;1709716272;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10642889_02;130957fa-0c46-4753-97f5-4f714fd5321f;M/S Fillbird Telecom_Agent02;1709716282;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535122_01;7844b615-11cc-4c0e-8361-0f8120730382;M/S Mahfuz & Brothers_Agent01;1709718690;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535122_02;7844b615-11cc-4c0e-8361-0f8120730382;M/S Mahfuz & Brothers_Agent02;1709718700;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531059_01;37b06a3c-a676-4427-bb2c-b6e45a9eb848;M/S Abdus Salam & Sons-Shibganj_Agent01;1709718710;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531059_02;37b06a3c-a676-4427-bb2c-b6e45a9eb848;M/S Abdus Salam & Sons-Shibganj_Agent02;1709718720;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10696079_01;4a5e1512-7eb9-4952-9fde-d4e22e41acc4;H B COMMUNICATION_Agent01;1709719340;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10696079_02;4a5e1512-7eb9-4952-9fde-d4e22e41acc4;H B COMMUNICATION_Agent02;1709719350;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10647146_01;b382ab03-ebd1-4f60-9578-517d58f56d1b;S.N. SAKIB DISTRIBUTION_Agent01;1709721062;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10647146_02;b382ab03-ebd1-4f60-9578-517d58f56d1b;S.N. SAKIB DISTRIBUTION_Agent02;1709721072;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10536695_01;e2c893d1-9cbe-484a-a10a-0d2e479e8119;Consul Enterprise_Agent01;1709722863;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10536695_02;e2c893d1-9cbe-484a-a10a-0d2e479e8119;Consul Enterprise_Agent02;1709722873;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535068_01;f0549e7b-3372-4ffc-8753-df0bf65aa448;Snehangsu Sarker Unit-4_Agent01;1709723440;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10535068_02;f0549e7b-3372-4ffc-8753-df0bf65aa448;Snehangsu Sarker Unit-4_Agent02;1709723450;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10581559_01;a5b26ecf-fa55-4cbe-8791-580ec09ffc68;M/S Bhai Bhai Store_Agent01;1709724607;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10581559_02;a5b26ecf-fa55-4cbe-8791-580ec09ffc68;M/S Bhai Bhai Store_Agent02;1709724617;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519853_01;f1b6f58f-2c42-4d44-9607-5fcd3fed8bf8;South Sylhet Telecom Unit-2_Agent01;1709725090;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519853_02;f1b6f58f-2c42-4d44-9607-5fcd3fed8bf8;South Sylhet Telecom Unit-2_Agent02;1709725100;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530318_01;97cf3869-2a9e-438d-adae-3c010549469b;Nozma Enterprise_Agent01;1709725515;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530318_02;97cf3869-2a9e-438d-adae-3c010549469b;Nozma Enterprise_Agent02;1709725525;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554842_01;1bcf5167-8250-45eb-a4b6-9bdee9a21166;M/S. Arunave Enterprise_Agent01;1709725670;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554842_02;1bcf5167-8250-45eb-a4b6-9bdee9a21166;M/S. Arunave Enterprise_Agent02;1709725680;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554863_01;e18ebb63-6579-4597-9e95-087b554c75e7;M/S Moon Enterprise_Agent01;1709725800;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10554863_02;e18ebb63-6579-4597-9e95-087b554c75e7;M/S Moon Enterprise_Agent02;1709725810;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10589239_01;795075fa-649c-4a73-b0f9-8fd5d2f84c94;Octagon Trade Consortium_Agent01;1709725930;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10589239_02;795075fa-649c-4a73-b0f9-8fd5d2f84c94;Octagon Trade Consortium_Agent02;1709725940;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519595_01;dd0f3279-ff3a-43a5-91a5-55218cfc3216;MS Twity Telecom Sakhipur_Agent01;1709727290;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519595_02;dd0f3279-ff3a-43a5-91a5-55218cfc3216;MS Twity Telecom Sakhipur_Agent02;1709727300;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530740_01;8da99a56-6159-4f3b-b4c3-a5ff8b751024;MS Twity Telecom Delduar_Agent01;1709727390;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10530740_02;8da99a56-6159-4f3b-b4c3-a5ff8b751024;MS Twity Telecom Delduar_Agent02;1709727400;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531185_01;f9eb13e8-796e-4d53-b250-c043f0fb32f2;M/S Shashi Mohan Roy-Durgapur_Agent01;1709727750;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10531185_02;f9eb13e8-796e-4d53-b250-c043f0fb32f2;M/S Shashi Mohan Roy-Durgapur_Agent02;1709727760;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519984_01;18696f7f-ce70-444d-b4ae-d5f9c2578770;M/S Shashi Mohan Roy-Kendua_Agent01;1709727910;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519984_02;18696f7f-ce70-444d-b4ae-d5f9c2578770;M/S Shashi Mohan Roy-Kendua_Agent02;1709727920;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519474_01;5f0e6225-983b-4bd7-a952-adc63205262f;M/S Shashi Mohan Roy-Kalmakanda_Agent01;1709728010;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10519474_02;5f0e6225-983b-4bd7-a952-adc63205262f;M/S Shashi Mohan Roy-Kalmakanda_Agent02;1709728020;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10540669_01;9eaa6579-9e9d-4e09-b91a-e7364564272e;Noor Sons Sadar East_Agent01;1709729010;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10540669_02;9eaa6579-9e9d-4e09-b91a-e7364564272e;Noor Sons Sadar East_Agent02;1709729020;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550164_01;2627b4f3-e375-4f1b-b531-ca9a0c9860a1;Al-Modina Traders_Agent01;1709729240;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550164_02;2627b4f3-e375-4f1b-b531-ca9a0c9860a1;Al-Modina Traders_Agent02;1709729250;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550160_01;a00bc0a5-7fca-4963-b68b-00aa02f7171b;M/S Maa Enterprise_Agent01;1709729270;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10550160_02;a00bc0a5-7fca-4963-b68b-00aa02f7171b;M/S Maa Enterprise_Agent02;1709729280;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10650350_01;9860be80-3e08-4ec3-af47-57d61c842325;TR COMMUNICATION_Agent01;1709731323;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10650350_02;9860be80-3e08-4ec3-af47-57d61c842325;TR COMMUNICATION_Agent02;1709731333;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10685889_01;0bd4e811-8579-4275-b03d-fb25ba723c78;M/S Naiem Traders_Agent01;1709736070;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10685889_02;0bd4e811-8579-4275-b03d-fb25ba723c78;M/S Naiem Traders_Agent02;1709736080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10676343_01;f5861608-2ec2-48bc-b0d2-3dab2d383e11;M/S Brothers Enterprise_Agent01;1709736272;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726323_01;61ee6f0e-cd15-4aec-a197-9a15f1a1bf1c;Jonaky Traders_Agent01;1709736273;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10676343_02;f5861608-2ec2-48bc-b0d2-3dab2d383e11;M/S Brothers Enterprise_Agent02;1709736282;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10726323_02;61ee6f0e-cd15-4aec-a197-9a15f1a1bf1c;Jonaky Traders_Agent02;1709736283;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10691156_01;466a777b-daac-4b5b-af96-9615c0884b6b;M/S MAA ENTERPRISE (Zakiganj)_Agent01;1709737545;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10691156_02;466a777b-daac-4b5b-af96-9615c0884b6b;M/S MAA ENTERPRISE (Zakiganj)_Agent02;1709737555;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10713343_01;340e4790-b83e-44a3-b351-457190ebddfb;Sonali & Soumik Enterprise_Agent01;1709737685;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10713343_02;340e4790-b83e-44a3-b351-457190ebddfb;Sonali & Soumik Enterprise_Agent02;1709737695;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10705813_01;15729494-6c25-4d3e-9692-a187cb3a4c14;M/S STONE VELLY ENTERPRISE_Agent01;1709738040;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10705813_02;15729494-6c25-4d3e-9692-a187cb3a4c14;M/S STONE VELLY ENTERPRISE_Agent02;1709738050;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10708528_01;d937e029-ef6d-487f-95f5-08992c6b5ae1;J S Enterprise_Agent01;1709738232;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10708528_02;d937e029-ef6d-487f-95f5-08992c6b5ae1;J S Enterprise_Agent02;1709738242;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723040_01;8147b933-6831-4e04-9272-6a94fabf7fbf;Al Madina Enterprise_Agent01;1709909505;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10723040_02;8147b933-6831-4e04-9272-6a94fabf7fbf;Al Madina Enterprise_Agent02;1709909515;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732433_01;7056fddc-d14d-448d-9a12-7d4984443278;POP DISTRIBUTION LIMITED (ANWARA)_Agent01;1711754644;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732433_02;7056fddc-d14d-448d-9a12-7d4984443278;POP DISTRIBUTION LIMITED (ANWARA)_Agent02;1711754654;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529925_01;6e02745a-bbc4-450d-9375-4562ad1d1528;R A ENTERPRISE_Agent01;1716086392;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10529925_02;6e02745a-bbc4-450d-9375-4562ad1d1528;R A ENTERPRISE_Agent02;1716086402;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732827_01;47e61c85-d8a5-4733-aa75-09d40266c117;Syed Enterprise_Agent01;1716532471;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732827_02;47e61c85-d8a5-4733-aa75-09d40266c117;Syed Enterprise_Agent02;1716532481;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10000003_01;81cbd100-3bd6-4654-844f-92cc29165ebf;J.K.Sales & Distribution_Agent01;1718390081;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10000003_02;81cbd100-3bd6-4654-844f-92cc29165ebf;J.K.Sales & Distribution_Agent02;1718390091;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10015998_01;6c0873b2-e67b-4159-ab3a-18bf68fe640c;Pioneer Distribution Ltd._Agent01;1718390099;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10015998_02;6c0873b2-e67b-4159-ab3a-18bf68fe640c;Pioneer Distribution Ltd._Agent02;1718390109;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016005_01;20afbb28-0412-473e-8958-d05d55ba2a78;Hassan Corporation (Distributor)_Agent01;1718390163;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303243_01;52ddc3f5-e4c6-42de-b131-31d9024c6fb8;Sweety Mobile Mela_Agent01;1718390170;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016005_02;20afbb28-0412-473e-8958-d05d55ba2a78;Hassan Corporation (Distributor)_Agent02;1718390173;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303243_02;52ddc3f5-e4c6-42de-b131-31d9024c6fb8;Sweety Mobile Mela_Agent02;1718390180;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303275_01;1df2bf9a-87e4-4cb0-93a7-e9dd79e11502;M/S Arman Enterprise_Agent01;1718390322;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303275_02;1df2bf9a-87e4-4cb0-93a7-e9dd79e11502;M/S Arman Enterprise_Agent02;1718390332;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303277_01;d323997e-f6c8-41ae-ab41-6511c1641a32;M/s Razzak Brothers_Agent01;1718390335;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303277_02;d323997e-f6c8-41ae-ab41-6511c1641a32;M/s Razzak Brothers_Agent02;1718390345;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181949_01;c3d90744-3218-4263-9e11-4dc5c7100a9e;Cosmica_Agent01;1718390364;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181949_02;c3d90744-3218-4263-9e11-4dc5c7100a9e;Cosmica_Agent02;1718390374;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181939_01;dfee527c-2d64-49e5-9aef-4c4feb2f7484;Abdus Salam & Sons (Distributor)_Agent01;1718390382;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181939_02;dfee527c-2d64-49e5-9aef-4c4feb2f7484;Abdus Salam & Sons (Distributor)_Agent02;1718390392;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072063_01;d0b3b793-4433-4ba1-b903-3a6cdd073b51;Noor Sons_Agent01;1718390701;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072063_02;d0b3b793-4433-4ba1-b903-3a6cdd073b51;Noor Sons_Agent02;1718390711;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016000_01;07b67ba0-a333-4f69-898e-091a59adbf99;M/S Chowdhury Traders_Agent01;1718390740;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016000_02;07b67ba0-a333-4f69-898e-091a59adbf99;M/S Chowdhury Traders_Agent02;1718390750;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303278_01;22f8048e-4245-4233-9853-83722b602778;Ms Jabed Enterprise_Agent01;1718390764;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303278_02;22f8048e-4245-4233-9853-83722b602778;Ms Jabed Enterprise_Agent02;1718390774;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269994_01;cfb3496d-558c-4ce5-b565-40660e9c61e7;South Sylhet Telecom (Distributor)_Agent01;1718390847;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269991_01;c72180a8-88c7-4e3a-9a37-3d68d7c6caf5;Ali Traders (Distributor)_Agent01;1718390853;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269994_02;cfb3496d-558c-4ce5-b565-40660e9c61e7;South Sylhet Telecom (Distributor)_Agent02;1718390857;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269991_02;c72180a8-88c7-4e3a-9a37-3d68d7c6caf5;Ali Traders (Distributor)_Agent02;1718390863;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072074_01;04e9f30a-9a54-4c65-9f8f-65e5c9d76137;M/S Amin & Co_Agent01;1718391181;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072074_02;04e9f30a-9a54-4c65-9f8f-65e5c9d76137;M/S Amin & Co_Agent02;1718391191;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016007_01;231f2f58-d5b6-41df-9552-2b3783afb3f6;Sales Promotion Service (Unit-2)_Agent01;1718391461;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10016007_02;231f2f58-d5b6-41df-9552-2b3783afb3f6;Sales Promotion Service (Unit-2)_Agent02;1718391471;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181950_01;d12449c6-15e3-4df6-810e-7b5610e69ccb;Tabassum Trading (Distributor)_Agent01;1718392078;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181953_01;d81602cf-bd56-4b78-9d99-95a12fbbaaad;M/s Mostofa Communications_Agent01;1718392079;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181937_01;1aee73b5-4e1a-48d9-92e0-1ea01d48e15e;Sarker Enterprise (Distributor)_Agent01;1718392080;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181950_02;d12449c6-15e3-4df6-810e-7b5610e69ccb;Tabassum Trading (Distributor)_Agent02;1718392088;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181953_02;d81602cf-bd56-4b78-9d99-95a12fbbaaad;M/s Mostofa Communications_Agent02;1718392089;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181937_02;1aee73b5-4e1a-48d9-92e0-1ea01d48e15e;Sarker Enterprise (Distributor)_Agent02;1718392090;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303273_01;9f10dcb2-14a4-45df-b9f2-64b9104d2c0f;M/S Rupali Traders_Agent01;1718393175;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303273_02;9f10dcb2-14a4-45df-b9f2-64b9104d2c0f;M/S Rupali Traders_Agent02;1718393185;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303282_01;3de5cba7-5a08-44e0-8a1d-80df5e7ddc44;M/s A.G Traders_Agent01;1720730890;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072066_01;aa883bc5-b400-4f8b-be9c-f7dac31a1dfb;Shashi Mohan Ray_Agent01;1720730891;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303283_01;73ad04b5-9ab2-4783-b39c-1fae24ff17ea;M/s Alauddin Store_Agent01;1720730893;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303282_02;3de5cba7-5a08-44e0-8a1d-80df5e7ddc44;M/s A.G Traders_Agent02;1720730900;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072066_02;aa883bc5-b400-4f8b-be9c-f7dac31a1dfb;Shashi Mohan Ray_Agent02;1720730901;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303283_02;73ad04b5-9ab2-4783-b39c-1fae24ff17ea;M/s Alauddin Store_Agent02;1720730903;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181935_01;6aa380ae-4683-4aef-8bfa-085eb8228406;Noora Trade Links_Agent01;1720730908;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181935_02;6aa380ae-4683-4aef-8bfa-085eb8228406;Noora Trade Links_Agent02;1720730918;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181934_01;cd07ab2d-cd70-4266-a3ff-933ffe55d33d;M/S Moulovi Brothers_Agent01;1720739554;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181934_02;cd07ab2d-cd70-4266-a3ff-933ffe55d33d;M/S Moulovi Brothers_Agent02;1720739564;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181936_01;5b0fd487-34f9-4e55-b09b-dfa52e1c2dc3;Sotota Enterprise_Agent01;1720739565;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10181936_02;5b0fd487-34f9-4e55-b09b-dfa52e1c2dc3;Sotota Enterprise_Agent02;1720739575;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303238_01;87dd14a3-680c-45c0-8580-5a23d69ce724;Nahar Telecom (Distributor)_Agent01;1720739760;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303238_02;87dd14a3-680c-45c0-8580-5a23d69ce724;Nahar Telecom (Distributor)_Agent02;1720739770;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072053_01;c4af75fa-0cb0-4be7-be53-b2aa4646ca3b;Masum Telecom_Agent01;1720742922;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10072053_02;c4af75fa-0cb0-4be7-be53-b2aa4646ca3b;Masum Telecom_Agent02;1720742932;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269993_01;a1d90122-76fd-45ba-b48e-41bba466afc3;Moula Boksh Karim Boksh_Agent01;1720742940;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10269993_02;a1d90122-76fd-45ba-b48e-41bba466afc3;Moula Boksh Karim Boksh_Agent02;1720742950;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303272_01;173f4c83-1af4-4dd6-9f7d-02e7480b0424;N F Enterprise_Agent01;1720744949;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303272_02;173f4c83-1af4-4dd6-9f7d-02e7480b0424;N F Enterprise_Agent02;1720744959;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303241_01;6bce46c1-60f8-4f85-b4b4-b05e4a1e4848;Nahar Telecom Unit-5_Agent01;1720785240;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303241_02;6bce46c1-60f8-4f85-b4b4-b05e4a1e4848;Nahar Telecom Unit-5_Agent02;1720785250;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10000001_01;30b7dc83-a42d-43fb-9985-12d9b611d9f2;Provath_Agent01;1720796186;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10000001_02;30b7dc83-a42d-43fb-9985-12d9b611d9f2;Provath_Agent02;1720796196;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303240_01;3323884b-7423-4721-874a-fcbec5b7d78a;A.A. International_Agent01;1720798933;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10303240_02;3323884b-7423-4721-874a-fcbec5b7d78a;A.A. International_Agent02;1720798943;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732795_01;73068d52-05b4-42ef-be41-4f5e341ab007;RAHMANA BUSINESS CENTRE_Agent01;1734007806;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
BD10732795_02;73068d52-05b4-42ef-be41-4f5e341ab007;RAHMANA BUSINESS CENTRE_Agent02;1734007816;ACTIVE;2026-03-28 05:15:13.426756+00;2026-03-28 05:15:13.426756+00;
